Created Date,Complaint Type,Descriptor,Incident Zip,X Coordinate (State Plane),Y Coordinate (State Plane),Latitude,Longitude
05/19/2016 09:14:03 PM,Building/Use,Illegal Conversion Of Residential Building/Space,10018,985423,214286,40.75484200613013,-73.99576614893782
05/19/2016 09:21:28 PM,Building/Use,SRO - Illegal Work/No Permit/Change In Occupancy/Use,,,,,
05/19/2016 10:10:49 PM,Building/Use,No Certificate Of Occupancy/Illegal/Contrary To CO,11385,1010179,197054,40.707506476770185,-73.90647775785324
05/19/2016 11:07:47 PM,Building/Use,Illegal. Commercial Use In Resident Zone,,,,,
05/19/2016 11:19:06 PM,Building/Use,Illegal. Commercial Use In Resident Zone,11203,1004703,172717,40.64072126355169,-73.92630275722804
05/20/2016 12:25:33 AM,Building/Use,Illegal Conversion Of Residential Building/Space,11237,1007928,195548,40.70337917359168,-73.91460208719819
05/20/2016 02:54:17 AM,Building/Use,Illegal Conversion Of Residential Building/Space,10470,1026202,269448,40.9061461650206,-73.84823275618243
05/20/2016 06:03:30 AM,Building/Use,SRO - Illegal Work/No Permit/Change In Occupancy/Use,11235,994091,151042,40.58124600141393,-73.9645720115856
05/20/2016 07:51:15 AM,Building/Use,Illegal Conversion Of Residential Building/Space,11355,1033261,214948,40.756523268499144,-73.8230940725963
05/20/2016 07:56:06 AM,Building/Use,No Certificate Of Occupancy/Illegal/Contrary To CO,11434,1041880,188381,40.68355148639256,-73.79221124204803
05/20/2016 07:59:27 AM,Building/Use,Illegal Conversion Of Residential Building/Space,11419,1030589,190868,40.69044403151475,-73.83290446989315
05/20/2016 08:10:06 AM,Building/Use,Illegal Conversion Of Residential Building/Space,10457,1010632,247878,40.84700351564605,-73.90464430100316
05/20/2016 08:12:21 AM,Building/Use,Illegal Conversion Of Residential Building/Space,11435,1036214,196154,40.704921598739446,-73.81258034884439
05/20/2016 08:43:19 AM,Building/Use,No Certificate Of Occupancy/Illegal/Contrary To CO,10002,986129,200034,40.71572365991072,-73.99322187803406
05/20/2016 10:08:58 AM,Building/Use,Illegal Conversion Of Residential Building/Space,11421,1022893,191813,40.69307478351695,-73.86065029131014
05/20/2016 10:39:31 AM,Building/Use,Illegal Conversion Of Residential Building/Space,11368,1024518,213607,40.752886710227656,-73.85466002688793
05/20/2016 11:19:23 AM,Building/Use,Illegal Conversion Of Residential Building/Space,11233,1005799,185053,40.67457826319141,-73.9223141785309
05/20/2016 11:19:23 AM,Building/Use,Illegal Conversion Of Residential Building/Space,10027,998890,232766,40.80555266345012,-73.94711781221582
05/20/2016 11:26:39 AM,Building/Use,SRO - Illegal Work/No Permit/Change In Occupancy/Use,11235,994775,150914,40.580893881044844,-73.96210978420736
05/20/2016 11:35:06 AM,Building/Use,Illegal Conversion Of Residential Building/Space,10461,1024537,248943,40.84987412838564,-73.85437943120303
05/20/2016 11:57:24 AM,Building/Use,Illegal. Commercial Use In Resident Zone,11208,1019563,187050,40.68001536669348,-73.8726834802402
05/20/2016 12:00:21 PM,Building/Use,Illegal Conversion Of Residential Building/Space,10314,948461,161468,40.60979645927768,-74.12889695687669
05/20/2016 12:04:02 PM,Building/Use,Illegal Conversion Of Residential Building/Space,11419,1034484,188963,40.68519400440595,-73.81887358624267
05/20/2016 12:10:03 PM,Building/Use,Illegal Conversion Of Residential Building/Space,11357,1034912,223709,40.78056057929352,-73.81706874194481
05/20/2016 12:31:25 PM,Building/Use,No Certificate Of Occupancy/Illegal/Contrary To CO,10307,915642,124655,40.508558940403624,-74.24672331073467
05/20/2016 12:59:17 PM,Building/Use,Illegal Conversion Of Residential Building/Space,11219,983344,170101,40.63356447037844,-74.00326419271201
05/20/2016 01:03:42 PM,Building/Use,Illegal Conversion Of Residential Building/Space,11207,1014300,183659,40.67072727394509,-73.89167365370777
05/20/2016 01:36:21 PM,Building/Use,SRO - Illegal Work/No Permit/Change In Occupancy/Use,10452,1004602,244127,40.836724077156525,-73.92645064143075
05/20/2016 01:42:11 PM,Building/Use,Illegal. Commercial Use In Resident Zone,11436,1038821,188229,40.68315367018754,-73.80324186074189
05/20/2016 01:44:40 PM,Building/Use,Illegal Conversion Of Residential Building/Space,11358,1038548,221434,40.774294730218124,-73.80395823450962
05/20/2016 01:48:34 PM,Building/Use,Illegal. Commercial Use In Resident Zone,10466,1026221,260682,40.882086226300466,-73.84821896936306
05/20/2016 02:55:01 PM,Building/Use,Illegal Conversion Of Residential Building/Space,11212,1008705,178138,40.65559058142622,-73.91186291184383
05/20/2016 02:56:06 PM,Building/Use,SRO - Illegal Work/No Permit/Change In Occupancy/Use,11104,1005311,210790,40.745221366829036,-73.92399294817304
05/20/2016 03:21:28 PM,Building/Use,Illegal Conversion Of Residential Building/Space,11433,1042270,192438,40.69468443913527,-73.79077013767444
05/20/2016 03:33:19 PM,Building/Use,No Certificate Of Occupancy/Illegal/Contrary To CO,11204,990318,161580,40.61017407256171,-73.97814549486313
05/20/2016 03:40:05 PM,Building/Use,Illegal Conversion Of Residential Building/Space,10302,946845,168465,40.62899507193497,-74.13475586861614
05/20/2016 03:48:40 PM,Building/Use,Illegal Conversion Of Residential Building/Space,10040,1002135,251675,40.85744644933694,-73.93534590723432
05/20/2016 03:52:47 PM,Building/Use,Illegal Conversion Of Residential Building/Space,10459,1015256,240867,40.82774534271535,-73.88796363804539
05/20/2016 04:01:20 PM,Building/Use,Illegal Conversion Of Residential Building/Space,11364,1052698,210281,40.74358447636269,-73.75298375653719
05/20/2016 04:05:29 PM,Building/Use,No Certificate Of Occupancy/Illegal/Contrary To CO,11432,1045685,199839,40.714975329403536,-73.77838760428622
05/20/2016 04:49:34 PM,Building/Use,Illegal Conversion Of Residential Building/Space,11377,1012098,212332,40.749434998338636,-73.89949297481022
05/20/2016 04:49:37 PM,Building/Use,Illegal. Commercial Use In Resident Zone,11236,1006380,176028,40.649805209416904,-73.92024925091027
05/20/2016 04:52:56 PM,Building/Use,Illegal Conversion Of Residential Building/Space,11204,989526,161382,40.60963111019229,-73.98099811618046
05/20/2016 05:01:08 PM,Building/Use,Illegal Conversion Of Residential Building/Space,11436,1040450,184622,40.67324310452044,-73.79739852962761
05/20/2016 05:23:26 PM,Building/Use,Illegal Conversion Of Residential Building/Space,11208,1022694,183983,40.67158410916702,-73.86141257127379
05/20/2016 05:27:57 PM,Building/Use,Illegal. Commercial Use In Resident Zone,11421,1022751,189920,40.687879559994954,-73.86117317219762
05/20/2016 06:03:38 PM,Building/Use,Illegal Conversion Of Residential Building/Space,11368,1021547,212551,40.75000129162782,-73.86538914689791
05/20/2016 06:45:00 PM,Building/Use,Illegal Conversion Of Residential Building/Space,11203,1004438,179345,40.65891428657725,-73.92723777991436
05/20/2016 07:06:36 PM,Building/Use,Illegal Conversion Of Residential Building/Space,10460,1020871,245737,40.84109057616565,-73.86764796787375
05/20/2016 07:19:16 PM,Building/Use,Illegal. Commercial Use In Resident Zone,11421,1022343,192838,40.6958905519394,-73.8626278349381
05/20/2016 07:27:30 PM,Building/Use,Illegal Conversion Of Residential Building/Space,11432,1042211,197888,40.709643755431664,-73.79093599454458
05/20/2016 07:47:30 PM,Building/Use,Illegal Conversion Of Residential Building/Space,10032,1001585,246501,40.84324645178813,-73.93734752863537
05/20/2016 07:55:46 PM,Building/Use,No Certificate Of Occupancy/Illegal/Contrary To CO,11221,1003006,192511,40.695055121561225,-73.93236239616701
05/20/2016 08:00:23 PM,Building/Use,Illegal Conversion Of Residential Building/Space,10452,1005838,246250,40.84254815719842,-73.92197707425342
05/20/2016 08:03:34 PM,Building/Use,Illegal Conversion Of Residential Building/Space,10452,1005879,246334,40.842778612216975,-73.92182862201368
05/20/2016 08:48:46 PM,Building/Use,Illegal Conversion Of Residential Building/Space,10472,1021166,241244,40.828757374652504,-73.86660653692947
05/20/2016 08:48:46 PM,Building/Use,Illegal Conversion Of Residential Building/Space,10005,981258,197529,40.70884772491483,-74.01079193668507
05/20/2016 09:39:27 PM,Building/Use,Illegal. Commercial Use In Resident Zone,10470,1024850,269267,40.90565570491571,-73.85312489437875
05/21/2016 12:17:05 AM,Building/Use,Illegal Conversion Of Residential Building/Space,10034,1006402,254290,40.86461415839663,-73.91991211066579
05/21/2016 08:08:12 AM,Building/Use,Illegal Conversion Of Residential Building/Space,11204,987488,162424,40.612492164962795,-73.98833761628016
05/21/2016 08:55:37 AM,Building/Use,Illegal Conversion Of Residential Building/Space,11419,1030298,188777,40.684706245244584,-73.83396808647382
05/21/2016 09:03:26 AM,Building/Use,Illegal Conversion Of Residential Building/Space,11417,1029566,188271,40.68332117102272,-73.8366108023037
05/21/2016 09:06:48 AM,Building/Use,Illegal Conversion Of Residential Building/Space,11419,1034726,189191,40.6858184341642,-73.8179993124732
05/21/2016 09:12:04 AM,Building/Use,Illegal Conversion Of Residential Building/Space,11419,1034729,189192,40.6858211618206,-73.81798848794956
05/21/2016 09:45:15 AM,Building/Use,Illegal Conversion Of Residential Building/Space,10002,986129,200034,40.71572365991072,-73.99322187803406
05/21/2016 09:48:48 AM,Building/Use,SRO - Illegal Work/No Permit/Change In Occupancy/Use,10024,989389,225085,40.784481034378544,-73.98144292739936
05/21/2016 10:00:33 AM,Building/Use,Illegal Conversion Of Residential Building/Space,11219,983344,170101,40.63356447037844,-74.00326419271201
05/21/2016 10:03:51 AM,Building/Use,Illegal Conversion Of Residential Building/Space,11219,983388,170066,40.633468407193156,-74.00310566232604
05/21/2016 10:04:53 AM,Building/Use,Illegal Conversion Of Residential Building/Space,11101,996677,211019,40.74586626213409,-73.95515176397434
05/21/2016 10:12:17 AM,Building/Use,No Certificate Of Occupancy/Illegal/Contrary To CO,10011,984830,208404,40.73869745166186,-73.99790704296768
05/21/2016 10:34:17 AM,Building/Use,Illegal Conversion Of Residential Building/Space,11228,983631,164122,40.61715339399584,-74.00222962310221
05/21/2016 10:37:43 AM,Building/Use,Illegal Conversion Of Residential Building/Space,11420,1033137,186887,40.679503410697755,-73.82374544988227
05/21/2016 10:51:17 AM,Building/Use,Illegal Conversion Of Residential Building/Space,10009,989965,203731,40.7258693866678,-73.9793811257125
05/21/2016 10:51:18 AM,Building/Use,Illegal Conversion Of Residential Building/Space,11355,1033898,214466,40.75519675009585,-73.820798377229
05/21/2016 10:52:24 AM,Building/Use,Illegal Conversion Of Residential Building/Space,10002,986023,199926,40.715427247629066,-73.99360428057469
05/21/2016 10:58:56 AM,Building/Use,Illegal Conversion Of Residential Building/Space,11355,1033035,211779,40.74782643325894,-73.82393281176269
05/21/2016 11:07:25 AM,Building/Use,No Certificate Of Occupancy/Illegal/Contrary To CO,11354,1030721,216043,40.75954247287371,-73.8322546483142
05/21/2016 11:11:27 AM,Building/Use,Illegal Conversion Of Residential Building/Space,11429,1054282,197304,40.70795351185776,-73.74740246760393
05/21/2016 11:23:50 AM,Building/Use,Illegal Conversion Of Residential Building/Space,11378,1009179,199389,40.713918367754744,-73.91007596835898
05/21/2016 11:30:01 AM,Building/Use,Illegal Conversion Of Residential Building/Space,11378,1009179,199389,40.713918367754744,-73.91007596835898
05/21/2016 11:31:28 AM,Building/Use,Illegal. Commercial Use In Resident Zone,11218,990590,173182,40.64201893510307,-73.97715496229841
05/21/2016 11:48:23 AM,Building/Use,Illegal Conversion Of Residential Building/Space,10022,992738,214731,40.75605942153426,-73.96936267234952
05/21/2016 11:49:29 AM,Building/Use,No Certificate Of Occupancy/Illegal/Contrary To CO,11220,981473,174906,40.6467527775881,-74.01000712463598
05/21/2016 12:01:59 PM,Building/Use,Illegal Conversion Of Residential Building/Space,10458,1016251,250598,40.85445052710269,-73.88432189873188
05/21/2016 12:03:05 PM,Building/Use,Illegal Conversion Of Residential Building/Space,11358,1038597,214252,40.75458174225365,-73.80383938885007
05/21/2016 12:27:31 PM,Building/Use,Illegal Conversion Of Residential Building/Space,10002,986495,199375,40.71391477710381,-73.99190182498342
05/21/2016 12:29:17 PM,Building/Use,Illegal Conversion Of Residential Building/Space,10128,997387,224322,40.78237853322085,-73.9525634218691
05/21/2016 12:54:07 PM,Building/Use,Illegal. Commercial Use In Resident Zone,11216,997866,188458,40.683939971424294,-73.95090637331852
05/21/2016 01:06:45 PM,Building/Use,Illegal. Commercial Use In Resident Zone,10021,995752,219311,40.76862693483229,-73.95847584275242
05/21/2016 01:12:19 PM,Building/Use,Illegal Conversion Of Residential Building/Space,11356,1027645,223421,40.7798087629867,-73.8433103553435
05/21/2016 01:13:24 PM,Building/Use,Illegal Conversion Of Residential Building/Space,11419,1030650,191438,40.69200822761889,-73.83268058226693
05/21/2016 02:04:55 PM,Building/Use,Illegal Conversion Of Residential Building/Space,11226,995384,174602,40.645911799915034,-73.9598783129264
05/21/2016 02:06:02 PM,Building/Use,Illegal Conversion Of Residential Building/Space,11418,1031785,192604,40.69520259830426,-73.82857952961268
05/21/2016 03:20:43 PM,Building/Use,Illegal Conversion Of Residential Building/Space,11220,982095,172692,40.6406759971995,-74.00776499447063
05/21/2016 03:22:53 PM,Building/Use,Illegal Conversion Of Residential Building/Space,11357,1035909,223436,40.77980549730121,-73.81347086629964
05/21/2016 03:24:57 PM,Building/Use,Illegal Conversion Of Residential Building/Space,11363,1056804,221231,40.77360655808496,-73.73804787297313
05/21/2016 03:34:21 PM,Building/Use,Illegal. Commercial Use In Resident Zone,11363,1055911,221399,40.774074956610676,-73.74127018873293
05/21/2016 03:42:24 PM,Building/Use,No Certificate Of Occupancy/Illegal/Contrary To CO,11372,1016000,213163,40.75170273220402,-73.88540624491883
05/21/2016 03:42:24 PM,Building/Use,Illegal Conversion Of Residential Building/Space,10312,939571,135445,40.53832818263595,-74.16074295544207
05/21/2016 03:45:32 PM,Building/Use,Illegal Conversion Of Residential Building/Space,11385,1015610,195241,40.702512640925406,-73.88689737076858
05/21/2016 04:14:02 PM,Building/Use,Illegal Conversion Of Residential Building/Space,11377,1009920,208661,40.73936561807219,-73.90736766239412
05/21/2016 04:26:26 PM,Building/Use,Illegal Conversion Of Residential Building/Space,10010,989250,209055,40.740482890653894,-73.98195678333528
05/21/2016 04:44:12 PM,Building/Use,Illegal Conversion Of Residential Building/Space,11203,1001100,174005,40.644264133392035,-73.93928204028806
05/21/2016 05:28:14 PM,Building/Use,Illegal Conversion Of Residential Building/Space,10458,1016189,258083,40.874994790750605,-73.88451034542777
05/21/2016 06:39:03 PM,Building/Use,Illegal Conversion Of Residential Building/Space,11356,1029348,226322,40.78776269707474,-73.83714174238433
05/21/2016 06:39:03 PM,Building/Use,Illegal. Commercial Use In Resident Zone,10027,999337,232652,40.8052390129298,-73.9455034282406
05/21/2016 06:49:19 PM,Building/Use,Illegal. Commercial Use In Resident Zone,11216,996535,189622,40.687136832251326,-73.95570328195097
05/21/2016 06:58:28 PM,Building/Use,Illegal Conversion Of Residential Building/Space,11377,1014629,207165,40.73524454975903,-73.89038161476965
05/21/2016 07:49:06 PM,Building/Use,Illegal Conversion Of Residential Building/Space,10456,1007548,240816,40.82762905771055,-73.91581570375806
05/21/2016 07:59:45 PM,Building/Use,Illegal Conversion Of Residential Building/Space,11417,1030470,186144,40.67747837495425,-73.83336597956443
05/21/2016 08:22:03 PM,Building/Use,SRO - Illegal Work/No Permit/Change In Occupancy/Use,11235,994562,150152,40.578802591961534,-73.96287775101078
05/21/2016 08:23:05 PM,Building/Use,Illegal Conversion Of Residential Building/Space,11204,987814,164182,40.617317386361826,-73.98716252619334
05/21/2016 10:08:56 PM,Building/Use,Illegal Conversion Of Residential Building/Space,10021,995688,219208,40.76834430965614,-73.95870706878455
05/21/2016 10:48:29 PM,Building/Use,Illegal Conversion Of Residential Building/Space,11221,1002258,191304,40.69174374039614,-73.93506304814338
05/21/2016 10:54:36 PM,Building/Use,Illegal. Commercial Use In Resident Zone,11217,987793,187842,40.68225895544402,-73.98722573985148
05/21/2016 11:01:49 PM,Building/Use,Illegal Conversion Of Residential Building/Space,11432,1040954,196280,40.70523833250694,-73.79548348972028
05/22/2016 02:44:46 AM,Building/Use,Illegal Conversion Of Residential Building/Space,11234,1001328,164870,40.61919006077538,-73.93848357302839
05/22/2016 05:12:13 AM,Building/Use,Illegal. Commercial Use In Resident Zone,11373,1015780,210986,40.745728207655894,-73.88621048623587
05/22/2016 06:25:01 AM,Building/Use,Illegal Conversion Of Residential Building/Space,11432,1046742,199807,40.71488009442769,-73.77457503771721
05/22/2016 07:07:06 AM,Building/Use,Illegal Conversion Of Residential Building/Space,11419,1035046,190190,40.688558623488845,-73.8168379640049
05/22/2016 08:04:42 AM,Building/Use,Illegal Conversion Of Residential Building/Space,10014,983525,205695,40.731261903738265,-74.0026159043641
05/22/2016 08:59:19 AM,Building/Use,Illegal. Commercial Use In Resident Zone,11420,1037290,188443,40.6837503565442,-73.80876024624393
05/22/2016 09:14:48 AM,Building/Use,Illegal Conversion Of Residential Building/Space,10456,1007853,243145,40.83402068175519,-73.9147054322565
05/22/2016 09:18:01 AM,Building/Use,Illegal Conversion Of Residential Building/Space,10456,1007853,243145,40.83402068175519,-73.9147054322565
05/22/2016 09:20:06 AM,Building/Use,Illegal Conversion Of Residential Building/Space,10031,999539,240114,40.825719762927996,-73.94475677478468
05/22/2016 10:12:13 AM,Building/Use,Illegal. Commercial Use In Resident Zone,11212,1008791,180276,40.661458680611396,-73.91154518269684
05/22/2016 11:16:37 AM,Building/Use,Illegal Conversion Of Residential Building/Space,11208,1018216,182351,40.667122951131184,-73.87756359023444
05/22/2016 12:26:59 PM,Building/Use,Illegal Conversion Of Residential Building/Space,11102,1004523,219408,40.76887741138651,-73.9268107744402
05/22/2016 01:18:50 PM,Building/Use,Illegal. Commercial Use In Resident Zone,11419,1030369,189895,40.68777452414078,-73.83370443490992
05/22/2016 01:32:15 PM,Building/Use,Illegal Conversion Of Residential Building/Space,10016,989213,210666,40.74490470451303,-73.98208911445151
05/22/2016 01:34:33 PM,Building/Use,Illegal Conversion Of Residential Building/Space,11428,1053757,201963,40.7207454415524,-73.74924796939554
05/22/2016 01:43:51 PM,Building/Use,Illegal Conversion Of Residential Building/Space,11231,979746,185474,40.67575889499914,-74.01623755581032
05/22/2016 02:12:24 PM,Building/Use,Illegal Conversion Of Residential Building/Space,11234,1006137,171631,40.63773699942039,-73.92113922434898
05/22/2016 02:14:29 PM,Building/Use,Illegal Conversion Of Residential Building/Space,11234,1006135,171644,40.637772686574024,-73.92114638835533
05/22/2016 02:41:08 PM,Building/Use,Illegal Conversion Of Residential Building/Space,11218,993059,170603,40.634938019884316,-73.96826173723801
05/22/2016 03:11:38 PM,Building/Use,Illegal Conversion Of Residential Building/Space,11249,995401,194360,40.700143045586174,-73.95978436591898
05/22/2016 04:25:04 PM,Building/Use,Illegal Conversion Of Residential Building/Space,11417,1025743,186289,40.67789978565372,-73.85040700366136
05/22/2016 04:30:51 PM,Building/Use,Illegal Conversion Of Residential Building/Space,11432,1037780,198779,40.71211724984954,-73.80691137247035
05/22/2016 05:09:28 PM,Building/Use,Illegal Conversion Of Residential Building/Space,11217,989258,187086,40.68018319962757,-73.98194425521373
05/22/2016 06:13:22 PM,Building/Use,Illegal Conversion Of Residential Building/Space,11235,995204,150379,40.5794248921144,-73.96056624265097
05/22/2016 06:14:27 PM,Building/Use,Illegal Conversion Of Residential Building/Space,10462,1021781,248923,40.84983137921569,-73.8643413080541
05/22/2016 06:22:10 PM,Building/Use,Illegal Conversion Of Residential Building/Space,10462,1026580,244081,40.83651982353087,-73.8470255499906
05/22/2016 06:29:07 PM,Building/Use,SRO - Illegal Work/No Permit/Change In Occupancy/Use,11368,1023240,215254,40.75741302816605,-73.85926317511556
05/22/2016 06:38:35 PM,Building/Use,Illegal Conversion Of Residential Building/Space,11423,1050462,200235,40.71602778965046,-73.76115188126427
05/22/2016 06:42:41 PM,Building/Use,Illegal Conversion Of Residential Building/Space,11423,1050462,200235,40.71602778965046,-73.76115188126427
05/22/2016 07:08:14 PM,Building/Use,Illegal Conversion Of Residential Building/Space,11372,1013323,213518,40.75268632356252,-73.89506666833947
05/22/2016 08:37:03 PM,Building/Use,Illegal Conversion Of Residential Building/Space,10466,1024303,263358,40.88943991050857,-73.85513907588354
05/22/2016 09:38:55 PM,Building/Use,Illegal Conversion Of Residential Building/Space,11368,1023197,211291,40.746535799737934,-73.85944133933442
05/22/2016 09:41:01 PM,Building/Use,Illegal Conversion Of Residential Building/Space,11435,1039185,189702,40.6871944565851,-73.80191743759694
05/22/2016 10:41:48 PM,Building/Use,Illegal. Commercial Use In Resident Zone,10028,996522,221757,40.77533952974218,-73.95569154689164
05/22/2016 11:02:26 PM,Building/Use,Illegal Conversion Of Residential Building/Space,11217,987793,187842,40.68225895544402,-73.98722573985148
05/22/2016 11:22:43 PM,Building/Use,Illegal Conversion Of Residential Building/Space,10014,982412,207079,40.73506048227577,-74.0066321466503
05/23/2016 03:40:19 AM,Building/Use,Illegal Conversion Of Residential Building/Space,10314,939685,150047,40.57840837228803,-74.16042902801861
05/23/2016 07:53:58 AM,Building/Use,Illegal Conversion Of Residential Building/Space,10456,1011846,241512,40.829526994634705,-73.90028258863082
05/23/2016 07:58:16 AM,Building/Use,Illegal Conversion Of Residential Building/Space,11220,982510,172755,40.64084900995075,-74.00626966376089
05/23/2016 08:20:56 AM,Building/Use,Illegal Conversion Of Residential Building/Space,11220,983127,173263,40.64224346069895,-74.00404653996584
05/23/2016 08:21:00 AM,Building/Use,Illegal Conversion Of Residential Building/Space,11228,980744,166776,40.624437398787514,-74.01262990585897
05/23/2016 08:22:10 AM,Building/Use,Illegal Conversion Of Residential Building/Space,11421,1024149,192546,40.69508112274543,-73.8561167224832
05/23/2016 08:25:21 AM,Building/Use,No Certificate Of Occupancy/Illegal/Contrary To CO,11228,980744,166776,40.624437398787514,-74.01262990585897
05/23/2016 08:31:33 AM,Building/Use,Illegal Conversion Of Residential Building/Space,11421,1024286,191146,40.69123783304482,-73.85563099637419
05/23/2016 08:33:47 AM,Building/Use,Illegal Conversion Of Residential Building/Space,11211,995404,198830,40.712412136021875,-73.9597661421404
05/23/2016 08:33:48 AM,Building/Use,Illegal Conversion Of Residential Building/Space,11421,1023811,191007,40.69085844658601,-73.85734464996217
05/23/2016 08:38:58 AM,Building/Use,No Certificate Of Occupancy/Illegal/Contrary To CO,11204,987106,165017,40.619609544398685,-73.98971237817506
05/23/2016 08:39:16 AM,Building/Use,Illegal Conversion Of Residential Building/Space,11421,1025497,193538,40.69779774822983,-73.85124951610388
05/23/2016 08:41:32 AM,Building/Use,Illegal Conversion Of Residential Building/Space,11419,1033717,190313,40.68890375713627,-73.82162920326024
05/23/2016 08:57:41 AM,Building/Use,Illegal Conversion Of Residential Building/Space,11361,1050139,219102,40.7678152225363,-73.76213222825528
05/23/2016 08:59:10 AM,Building/Use,Illegal Conversion Of Residential Building/Space,10303,938464,172008,40.63868048482088,-74.16497337106469
05/23/2016 09:12:27 AM,Building/Use,Illegal Conversion Of Residential Building/Space,11368,1024628,212456,40.74972700898524,-73.85426991404476
05/23/2016 09:35:12 AM,Building/Use,Illegal. Commercial Use In Resident Zone,11436,1038821,188229,40.68315367018754,-73.80324186074189
05/23/2016 09:41:29 AM,Building/Use,Illegal Conversion Of Residential Building/Space,11433,1043604,196639,40.70620632114466,-73.78592250503492
05/23/2016 09:54:03 AM,Building/Use,Illegal Conversion Of Residential Building/Space,11208,1020357,190469,40.6893965273338,-73.86980249712174
05/23/2016 10:07:36 AM,Building/Use,Illegal Conversion Of Residential Building/Space,11433,1045512,194011,40.69898009623918,-73.77906468256782
05/23/2016 10:13:08 AM,Building/Use,Illegal Conversion Of Residential Building/Space,11105,1006817,222858,40.778341195460854,-73.91851743509764
05/23/2016 10:19:55 AM,Building/Use,Illegal Conversion Of Residential Building/Space,11421,1026331,190831,40.6903637448071,-73.84825874990793
05/23/2016 10:28:19 AM,Building/Use,Illegal Conversion Of Residential Building/Space,11379,1012048,199907,40.71533160400293,-73.89972476472855
05/23/2016 10:36:21 AM,Building/Use,Illegal. Commercial Use In Resident Zone,11225,998273,178966,40.65788592467507,-73.94945864758517
05/23/2016 10:46:49 AM,Building/Use,Illegal Conversion Of Residential Building/Space,11357,1034912,223709,40.78056057929352,-73.81706874194481
05/23/2016 10:52:00 AM,Building/Use,Illegal Conversion Of Residential Building/Space,11369,1018311,218786,40.76712781213052,-73.87703678531493
05/23/2016 10:53:56 AM,Building/Use,Illegal Conversion Of Residential Building/Space,11355,1032317,215040,40.756780966853,-73.82650078779804
05/23/2016 10:55:04 AM,Building/Use,Illegal Conversion Of Residential Building/Space,11369,1018313,218776,40.76710035704339,-73.87702961582693
05/23/2016 11:00:36 AM,Building/Use,Illegal Conversion Of Residential Building/Space,11355,1036595,209724,40.742165629319025,-73.81110064879829
05/23/2016 11:04:19 AM,Building/Use,Illegal Conversion Of Residential Building/Space,11355,1036595,209724,40.742165629319025,-73.81110064879829
05/23/2016 11:08:19 AM,Building/Use,No Certificate Of Occupancy/Illegal/Contrary To CO,11223,990734,158707,40.60228798020636,-73.97664998779568
05/23/2016 11:08:40 AM,Building/Use,Illegal Conversion Of Residential Building/Space,11228,981190,161356,40.60956078786781,-74.01102079282329
05/23/2016 11:12:02 AM,Building/Use,Illegal Conversion Of Residential Building/Space,11429,1052587,199075,40.712827720547246,-73.75349813347624
05/23/2016 11:14:04 AM,Building/Use,Illegal Conversion Of Residential Building/Space,11372,1014857,213726,40.753252053603966,-73.88952905303273
05/23/2016 11:19:50 AM,Building/Use,Illegal. Commercial Use In Resident Zone,11691,1052552,156428,40.5957717744915,-73.75405629679045
05/23/2016 11:23:21 AM,Building/Use,SRO - Illegal Work/No Permit/Change In Occupancy/Use,10027,999031,233423,40.80735571210069,-73.94660704965936
05/23/2016 11:29:17 AM,Building/Use,No Certificate Of Occupancy/Illegal/Contrary To CO,11223,989298,157501,40.598978689162706,-73.9818221747327
05/23/2016 11:33:11 AM,Building/Use,Illegal Conversion Of Residential Building/Space,11421,1025644,190273,40.688835405185536,-73.85073944928989
05/23/2016 11:44:51 AM,Building/Use,Illegal Conversion Of Residential Building/Space,11357,1033858,224952,40.78397825575339,-73.82086535495714
05/23/2016 11:53:15 AM,Building/Use,Illegal Conversion Of Residential Building/Space,10470,1026166,269461,40.90618201687274,-73.84836290956012
05/23/2016 11:59:40 AM,Building/Use,Illegal Conversion Of Residential Building/Space,11426,1061382,209543,40.741487383374135,-73.72165345954818
05/23/2016 12:16:44 PM,Building/Use,No Certificate Of Occupancy/Illegal/Contrary To CO,10019,990977,216900,40.76201428638656,-73.97571680869875
05/23/2016 12:25:04 PM,Building/Use,No Certificate Of Occupancy/Illegal/Contrary To CO,11385,1011934,193254,40.69707105764991,-73.90016334706701
05/23/2016 12:35:01 PM,Building/Use,Illegal. Commercial Use In Resident Zone,10028,997414,221867,40.775640167398784,-73.9524707371445
05/23/2016 12:38:11 PM,Building/Use,Illegal Conversion Of Residential Building/Space,11436,1040996,185434,40.67546837279273,-73.79542336578488
05/23/2016 12:38:11 PM,Building/Use,Illegal. Commercial Use In Resident Zone,11205,994106,193496,40.6977731044495,-73.96445599527267
05/23/2016 12:59:13 PM,Building/Use,Illegal Conversion Of Residential Building/Space,11436,1041253,189319,40.686130135132586,-73.79446398799494
05/23/2016 01:05:11 PM,Building/Use,Illegal Conversion Of Residential Building/Space,11219,985232,173587,40.64313278783968,-73.99646148245007
05/23/2016 01:09:50 PM,Building/Use,Illegal. Commercial Use In Resident Zone,11377,1008571,211371,40.746807700484695,-73.91222583913282
05/23/2016 01:10:58 PM,Building/Use,No Certificate Of Occupancy/Illegal/Contrary To CO,11364,1053626,208748,40.73936955890359,-73.74965060441767
05/23/2016 01:29:46 PM,Building/Use,Illegal Conversion Of Residential Building/Space,10467,1022986,261787,40.88513389420397,-73.85991138892814
