C_O_ISSUE_DATE,BOROUGH,POSTCODE,ISSUE_TYPE
04/22/2016,Bronx,10472,Temporary
07/15/2016,Bronx,10472,Temporary
08/26/2016,Bronx,10472,Final
03/21/2016,Bronx,10472,Temporary
06/17/2016,Bronx,10472,Temporary
09/07/2016,Bronx,10472,Final
03/08/2016,Bronx,10472,Temporary
06/02/2016,Bronx,10472,Temporary
08/23/2016,Bronx,10472,Final
03/21/2016,Bronx,10472,Temporary
06/17/2016,Bronx,10472,Temporary
08/23/2016,Bronx,10472,Final
03/08/2016,Bronx,10472,Temporary
06/02/2016,Bronx,10472,Temporary
08/23/2016,Bronx,10472,Final
03/08/2016,Bronx,10472,Temporary
06/02/2016,Bronx,10472,Temporary
08/23/2016,Bronx,10472,Final
01/07/2016,Bronx,10472,Temporary
04/04/2016,Bronx,10472,Temporary
07/07/2016,Bronx,10472,Temporary
08/24/2016,Bronx,10472,Final
01/07/2016,Bronx,10472,Temporary
04/04/2016,Bronx,10472,Temporary
07/07/2016,Bronx,10472,Temporary
08/04/2016,Bronx,10472,Final
01/08/2016,Bronx,10472,Temporary
04/04/2016,Bronx,10472,Temporary
07/07/2016,Bronx,10472,Temporary
08/04/2016,Bronx,10472,Final
01/07/2016,Bronx,10472,Temporary
04/04/2016,Bronx,10472,Temporary
07/07/2016,Bronx,10472,Temporary
08/04/2016,Bronx,10472,Final
01/21/2016,Bronx,10472,Temporary
04/15/2016,Bronx,10472,Temporary
07/13/2016,Bronx,10472,Temporary
08/04/2016,Bronx,10472,Final
01/19/2016,Bronx,10472,Temporary
04/15/2016,Bronx,10472,Temporary
07/13/2016,Bronx,10472,Temporary
08/04/2016,Bronx,10472,Final
01/19/2016,Bronx,10472,Temporary
04/15/2016,Bronx,10472,Temporary
07/13/2016,Bronx,10472,Temporary
08/04/2016,Bronx,10472,Final
01/14/2016,Bronx,10472,Temporary
04/11/2016,Bronx,10472,Temporary
07/08/2016,Bronx,10472,Temporary
08/04/2016,Bronx,10472,Final
02/01/2016,Bronx,10472,Temporary
04/27/2016,Bronx,10472,Temporary
07/22/2016,Bronx,10472,Temporary
08/04/2016,Bronx,10472,Final
02/01/2016,Bronx,10472,Temporary
04/27/2016,Bronx,10472,Temporary
07/22/2016,Bronx,10472,Temporary
08/24/2016,Bronx,10472,Final
03/16/2016,Bronx,10473,Temporary
06/10/2016,Bronx,10473,Temporary
08/04/2016,Bronx,10473,Final
03/16/2016,Bronx,10473,Temporary
06/10/2016,Bronx,10473,Temporary
08/04/2016,Bronx,10473,Final
03/16/2016,Bronx,10473,Temporary
08/04/2016,Bronx,10473,Final
03/16/2016,Bronx,10473,Temporary
06/10/2016,Bronx,10473,Temporary
08/04/2016,Bronx,10473,Final
03/17/2016,Bronx,10473,Temporary
06/15/2016,Bronx,10473,Temporary
08/12/2016,Bronx,10473,Final
03/17/2016,Bronx,10473,Temporary
06/15/2016,Bronx,10473,Temporary
08/12/2016,Bronx,10473,Final
03/17/2016,Bronx,10473,Temporary
06/15/2016,Bronx,10473,Temporary
08/12/2016,Bronx,10473,Final
03/17/2016,Bronx,10473,Temporary
06/15/2016,Bronx,10473,Temporary
08/12/2016,Bronx,10473,Final
03/16/2016,Bronx,10473,Temporary
06/13/2016,Bronx,10473,Temporary
08/24/2016,Bronx,10473,Final
03/16/2016,Bronx,10473,Temporary
06/13/2016,Bronx,10473,Temporary
08/24/2016,Bronx,10473,Final
03/18/2016,Bronx,10472,Temporary
06/13/2016,Bronx,10472,Temporary
08/12/2016,Bronx,10472,Final
03/21/2016,Bronx,10472,Temporary
06/16/2016,Bronx,10472,Temporary
08/12/2016,Bronx,10472,Final
03/21/2016,Bronx,10472,Temporary
06/16/2016,Bronx,10472,Temporary
08/12/2016,Bronx,10472,Final
03/18/2016,Bronx,10472,Temporary
06/15/2016,Bronx,10472,Temporary
08/12/2016,Bronx,10472,Final
03/18/2016,Bronx,10472,Temporary
06/16/2016,Bronx,10472,Temporary
08/16/2016,Bronx,10472,Final
03/21/2016,Bronx,10472,Temporary
06/17/2016,Bronx,10472,Temporary
08/26/2016,Bronx,10472,Final
03/23/2016,Bronx,10472,Temporary
06/17/2016,Bronx,10472,Temporary
08/16/2016,Bronx,10472,Final
03/23/2016,Bronx,10472,Temporary
06/17/2016,Bronx,10472,Temporary
08/16/2016,Bronx,10472,Final
03/23/2016,Bronx,10472,Temporary
06/20/2016,Bronx,10472,Temporary
08/26/2016,Bronx,10472,Final
03/23/2016,Bronx,10472,Temporary
06/20/2016,Bronx,10472,Temporary
08/15/2016,Bronx,10472,Final
03/18/2016,Bronx,10472,Temporary
06/16/2016,Bronx,10472,Temporary
08/15/2016,Bronx,10472,Final
03/18/2016,Bronx,10472,Temporary
06/16/2016,Bronx,10472,Temporary
08/15/2016,Bronx,10472,Final
03/23/2016,Bronx,10472,Temporary
06/20/2016,Bronx,10472,Temporary
08/15/2016,Bronx,10472,Final
01/06/2016,Bronx,10472,Temporary
04/04/2016,Bronx,10472,Temporary
07/07/2016,Bronx,10472,Temporary
08/04/2016,Bronx,10472,Final
10/21/2016,Bronx,10466,Temporary
02/26/2016,Bronx,10472,Final
08/26/2016,Bronx,10454,Final
02/10/2016,Bronx,10461,Final
05/05/2016,Bronx,10472,Temporary
10/12/2016,Bronx,10451,Temporary
03/22/2016,Bronx,10451,Temporary
08/02/2016,Bronx,10451,Temporary
05/11/2016,Bronx,10458,Temporary
08/02/2016,Bronx,10458,Final
04/19/2016,Bronx,10456,Final
08/12/2016,Bronx,10469,Final
08/12/2016,Bronx,10469,Final
02/22/2016,Bronx,10469,Temporary
05/11/2016,Bronx,10469,Final
02/22/2016,Bronx,10469,Temporary
05/11/2016,Bronx,10469,Final
01/19/2016,Bronx,10469,Temporary
05/11/2016,Bronx,10469,Final
02/22/2016,Bronx,10469,Temporary
06/27/2016,Bronx,10469,Final
02/22/2016,Bronx,10469,Temporary
08/12/2016,Bronx,10469,Final
07/08/2016,Bronx,10469,Final
03/25/2016,Bronx,10469,Temporary
05/11/2016,Bronx,10469,Final
08/12/2016,Bronx,10469,Final
04/20/2016,Bronx,10466,Final
12/16/2016,Bronx,10467,Temporary
12/06/2016,Bronx,10457,Temporary
02/25/2016,Bronx,10457,Temporary
05/18/2016,Bronx,10457,Temporary
09/01/2016,Bronx,10457,Temporary
11/01/2016,Bronx,10467,Temporary
01/19/2016,Bronx,10467,Temporary
04/29/2016,Bronx,10467,Temporary
08/02/2016,Bronx,10467,Temporary
10/04/2016,Bronx,10467,Temporary
12/28/2016,Bronx,10467,Temporary
02/11/2016,Bronx,10467,Temporary
03/22/2016,Bronx,10467,Temporary
06/20/2016,Bronx,10467,Temporary
07/14/2016,Bronx,10466,Final
02/02/2016,Bronx,10460,Temporary
05/06/2016,Bronx,10460,Final
12/22/2016,Bronx,10467,Temporary
08/08/2016,Bronx,10469,Final
08/26/2016,Bronx,10471,Final
10/13/2016,Bronx,10461,Temporary
02/25/2016,Bronx,10461,Temporary
06/22/2016,Bronx,10461,Temporary
03/01/2016,Bronx,10454,Temporary
05/31/2016,Bronx,10454,Temporary
09/26/2016,Bronx,10454,Temporary
01/21/2016,Bronx,10466,Temporary
05/18/2016,Bronx,10466,Temporary
08/16/2016,Bronx,10466,Temporary
01/19/2016,Bronx,10466,Temporary
05/18/2016,Bronx,10466,Temporary
08/16/2016,Bronx,10466,Temporary
03/30/2016,Bronx,10452,Final
03/09/2016,Bronx,10461,Temporary
03/09/2016,Bronx,10461,Temporary
02/09/2016,Bronx,10463,Final
10/19/2016,Bronx,10451,Temporary
02/02/2016,Bronx,10451,Temporary
04/29/2016,Bronx,10451,Temporary
07/27/2016,Bronx,10451,Temporary
12/06/2016,Bronx,10459,Temporary
02/24/2016,Bronx,10459,Temporary
05/26/2016,Bronx,10459,Temporary
09/01/2016,Bronx,10459,Temporary
12/21/2016,Bronx,10466,Temporary
12/05/2016,Bronx,10459,Temporary
01/12/2016,Bronx,10453,Temporary
11/29/2016,Bronx,10453,Temporary
04/27/2016,Bronx,10453,Temporary
08/12/2016,Bronx,10453,Temporary
12/15/2016,Bronx,10451,Temporary
04/18/2016,Bronx,10455,Final
03/15/2016,Bronx,10458,Temporary
03/29/2016,Bronx,10466,Temporary
03/29/2016,Bronx,10466,Temporary
03/29/2016,Bronx,10466,Temporary
03/29/2016,Bronx,10466,Temporary
06/17/2016,Bronx,10451,Final
10/13/2016,Bronx,10469,Final
10/07/2016,Bronx,10469,Final
10/07/2016,Bronx,10469,Final
09/08/2016,Bronx,10469,Temporary
10/12/2016,Bronx,10469,Final
09/12/2016,Bronx,10469,Temporary
10/12/2016,Bronx,10469,Final
10/12/2016,Bronx,10469,Final
09/06/2016,Bronx,10469,Temporary
01/19/2016,Bronx,10465,Final
03/01/2016,Bronx,10465,Final
02/09/2016,Bronx,10461,Temporary
09/02/2016,Bronx,10461,Temporary
02/05/2016,Bronx,10465,Final
11/22/2016,Bronx,10467,Temporary
02/22/2016,Bronx,10467,Temporary
05/31/2016,Bronx,10467,Temporary
09/01/2016,Bronx,10467,Temporary
10/12/2016,Bronx,10462,Temporary
01/14/2016,Bronx,10462,Temporary
05/04/2016,Bronx,10462,Temporary
08/03/2016,Bronx,10462,Temporary
10/17/2016,Bronx,10452,Temporary
01/11/2016,Bronx,10452,Temporary
11/22/2016,Bronx,10452,Temporary
04/05/2016,Bronx,10452,Temporary
07/18/2016,Bronx,10452,Temporary
11/02/2016,Bronx,10462,Temporary
02/03/2016,Bronx,10462,Temporary
05/03/2016,Bronx,10462,Temporary
08/10/2016,Bronx,10462,Temporary
02/22/2016,Bronx,10467,Temporary
06/14/2016,Bronx,10467,Temporary
06/01/2016,Bronx,10461,Temporary
12/06/2016,Bronx,10457,Temporary
03/17/2016,Bronx,10457,Temporary
06/14/2016,Bronx,10457,Temporary
09/06/2016,Bronx,10457,Temporary
05/23/2016,Bronx,10461,Final
10/13/2016,Bronx,10461,Temporary
12/29/2016,Bronx,10461,Temporary
03/15/2016,Bronx,10461,Temporary
03/24/2016,Bronx,10461,Temporary
06/20/2016,Bronx,10461,Temporary
11/18/2016,Bronx,10455,Final
08/16/2016,Bronx,10466,Final
10/03/2016,Bronx,10458,Temporary
01/13/2016,Bronx,10458,Temporary
04/14/2016,Bronx,10458,Temporary
07/18/2016,Bronx,10458,Temporary
04/26/2016,Bronx,10472,Final
06/09/2016,Bronx,10453,Final
10/07/2016,Bronx,10466,Final
11/28/2016,Bronx,10451,Temporary
02/29/2016,Bronx,10451,Temporary
05/26/2016,Bronx,10451,Temporary
08/23/2016,Bronx,10451,Temporary
04/04/2016,Bronx,10465,Final
11/21/2016,Bronx,10469,Final
05/31/2016,Bronx,10469,Final
06/21/2016,Bronx,10462,Final
02/02/2016,Bronx,10466,Temporary
02/24/2016,Bronx,10466,Temporary
05/24/2016,Bronx,10466,Temporary
04/27/2016,Bronx,10458,Temporary
10/20/2016,Bronx,10474,Temporary
04/11/2016,Bronx,10474,Temporary
07/21/2016,Bronx,10474,Temporary
04/11/2016,Bronx,10474,Temporary
08/09/2016,Bronx,10457,Temporary
05/09/2016,Bronx,10471,Final
02/02/2016,Bronx,10460,Temporary
04/25/2016,Bronx,10460,Final
02/24/2016,Bronx,10452,Temporary
07/05/2016,Bronx,10452,Temporary
10/20/2016,Bronx,10469,Final
08/26/2016,Bronx,10467,Final
05/25/2016,Bronx,10469,Final
11/14/2016,Bronx,10457,Temporary
02/02/2016,Bronx,10457,Temporary
08/03/2016,Bronx,10457,Temporary
12/07/2016,Bronx,10467,Final
03/01/2016,Bronx,10467,Temporary
05/26/2016,Bronx,10467,Temporary
09/06/2016,Bronx,10467,Temporary
10/07/2016,Bronx,10461,Temporary
06/07/2016,Bronx,10468,Final
01/08/2016,Bronx,10451,Temporary
03/17/2016,Bronx,10451,Final
07/13/2016,Bronx,10465,Final
10/04/2016,Bronx,10453,Temporary
03/02/2016,Bronx,10453,Temporary
05/31/2016,Bronx,10453,Temporary
11/02/2016,Bronx,10467,Temporary
08/12/2016,Bronx,10467,Temporary
11/02/2016,Bronx,10451,Temporary
08/09/2016,Bronx,10451,Temporary
11/30/2016,Bronx,10451,Temporary
08/26/2016,Bronx,10451,Temporary
12/28/2016,Bronx,10475,Temporary
03/17/2016,Bronx,10475,Temporary
06/09/2016,Bronx,10475,Temporary
09/29/2016,Bronx,10475,Temporary
09/08/2016,Bronx,10475,Temporary
01/11/2016,Bronx,10451,Temporary
11/21/2016,Bronx,10451,Temporary
05/03/2016,Bronx,10451,Temporary
08/09/2016,Bronx,10451,Temporary
10/19/2016,Bronx,10458,Temporary
02/02/2016,Bronx,10458,Temporary
04/29/2016,Bronx,10458,Temporary
07/27/2016,Bronx,10458,Temporary
09/09/2016,Bronx,10458,Temporary
05/18/2016,Bronx,10466,Final
03/08/2016,Bronx,10453,Temporary
05/09/2016,Bronx,10453,Temporary
06/14/2016,Bronx,10473,Final
02/10/2016,Bronx,10466,Final
02/17/2016,Bronx,10466,Final
04/13/2016,Bronx,10466,Final
12/09/2016,Bronx,10462,Temporary
08/11/2016,Bronx,10462,Temporary
07/27/2016,Bronx,10453,Temporary
08/12/2016,Bronx,10453,Final
03/29/2016,Bronx,10459,Temporary
06/27/2016,Bronx,10459,Temporary
09/30/2016,Bronx,10459,Temporary
10/28/2016,Bronx,10457,Temporary
05/25/2016,Bronx,10457,Temporary
08/22/2016,Bronx,10457,Temporary
10/28/2016,Bronx,10454,Final
02/11/2016,Bronx,10454,Temporary
03/18/2016,Bronx,10454,Temporary
06/14/2016,Bronx,10454,Temporary
09/14/2016,Bronx,10454,Temporary
10/04/2016,Bronx,10451,Temporary
02/10/2016,Bronx,10451,Temporary
06/14/2016,Bronx,10451,Temporary
04/08/2016,Bronx,10464,Final
02/05/2016,Bronx,10465,Final
02/12/2016,Bronx,10456,Temporary
05/13/2016,Bronx,10456,Temporary
08/09/2016,Bronx,10456,Final
12/21/2016,Bronx,10456,Temporary
02/11/2016,Bronx,10456,Temporary
05/17/2016,Bronx,10456,Temporary
08/17/2016,Bronx,10456,Temporary
02/12/2016,Bronx,10456,Temporary
05/13/2016,Bronx,10456,Temporary
08/11/2016,Bronx,10456,Final
02/04/2016,Bronx,10456,Temporary
05/02/2016,Bronx,10456,Temporary
08/02/2016,Bronx,10456,Temporary
02/19/2016,Bronx,10456,Temporary
06/02/2016,Bronx,10456,Temporary
07/12/2016,Bronx,10456,Temporary
08/18/2016,Bronx,10456,Final
12/05/2016,Bronx,10455,Temporary
03/17/2016,Bronx,10455,Temporary
06/09/2016,Bronx,10455,Temporary
09/08/2016,Bronx,10455,Temporary
10/19/2016,Bronx,10454,Temporary
02/02/2016,Bronx,10454,Temporary
04/29/2016,Bronx,10454,Temporary
07/27/2016,Bronx,10454,Temporary
02/12/2016,Bronx,10463,Temporary
12/02/2016,Bronx,10462,Temporary
02/29/2016,Bronx,10462,Temporary
05/16/2016,Bronx,10462,Temporary
08/18/2016,Bronx,10462,Temporary
12/29/2016,Bronx,10461,Final
03/21/2016,Bronx,10471,Final
03/23/2016,Bronx,10469,Temporary
06/24/2016,Bronx,10469,Temporary
01/28/2016,Bronx,10460,Temporary
04/29/2016,Bronx,10460,Temporary
07/26/2016,Bronx,10460,Temporary
09/01/2016,Bronx,10460,Final
02/23/2016,Bronx,10460,Temporary
05/18/2016,Bronx,10460,Temporary
08/16/2016,Bronx,10460,Temporary
01/27/2016,Bronx,10474,Temporary
04/26/2016,Bronx,10474,Temporary
09/14/2016,Bronx,10474,Temporary
01/05/2016,Bronx,10469,Final
03/01/2016,Bronx,10463,Temporary
05/26/2016,Bronx,10463,Temporary
07/19/2016,Bronx,10463,Final
01/19/2016,Bronx,10460,Final
01/19/2016,Bronx,10460,Final
11/18/2016,Bronx,10456,Final
01/27/2016,Bronx,10456,Temporary
04/26/2016,Bronx,10456,Temporary
08/09/2016,Bronx,10456,Temporary
10/12/2016,Bronx,10455,Temporary
12/15/2016,Bronx,10455,Temporary
02/17/2016,Bronx,10455,Temporary
06/22/2016,Bronx,10455,Temporary
01/21/2016,Bronx,10455,Temporary
04/19/2016,Bronx,10455,Temporary
09/22/2016,Bronx,10455,Temporary
10/26/2016,Bronx,10456,Temporary
12/30/2016,Bronx,10456,Temporary
03/04/2016,Bronx,10456,Temporary
06/22/2016,Bronx,10456,Temporary
09/29/2016,Bronx,10456,Temporary
01/05/2016,Bronx,10456,Temporary
04/06/2016,Bronx,10456,Temporary
08/26/2016,Bronx,10456,Temporary
06/01/2016,Bronx,10452,Final
12/20/2016,Bronx,10451,Temporary
01/05/2016,Bronx,10451,Temporary
04/12/2016,Bronx,10451,Temporary
09/27/2016,Bronx,10451,Temporary
01/06/2016,Bronx,10456,Temporary
02/22/2016,Bronx,10456,Final
11/01/2016,Bronx,10467,Temporary
03/08/2016,Bronx,10467,Temporary
03/08/2016,Bronx,10467,Temporary
06/08/2016,Bronx,10467,Temporary
09/26/2016,Bronx,10455,Final
09/26/2016,Bronx,10455,Final
02/02/2016,Bronx,10463,Temporary
02/23/2016,Bronx,10463,Final
02/23/2016,Bronx,10463,Final
02/04/2016,Bronx,10463,Temporary
02/23/2016,Bronx,10458,Final
11/22/2016,Bronx,10463,Temporary
03/01/2016,Bronx,10463,Temporary
05/27/2016,Bronx,10463,Temporary
08/25/2016,Bronx,10463,Temporary
03/11/2016,Bronx,10458,Final
07/12/2016,Bronx,10472,Final
03/01/2016,Bronx,10458,Temporary
02/24/2016,Bronx,10451,Temporary
05/24/2016,Bronx,10451,Temporary
08/30/2016,Bronx,10451,Temporary
01/20/2016,Bronx,10473,Temporary
04/15/2016,Bronx,10473,Temporary
07/13/2016,Bronx,10473,Temporary
08/19/2016,Bronx,10473,Final
01/20/2016,Bronx,10473,Temporary
04/15/2016,Bronx,10473,Temporary
07/13/2016,Bronx,10473,Temporary
08/19/2016,Bronx,10473,Final
01/22/2016,Bronx,10473,Temporary
04/19/2016,Bronx,10473,Temporary
07/14/2016,Bronx,10473,Temporary
08/19/2016,Bronx,10473,Final
01/11/2016,Bronx,10460,Temporary
04/22/2016,Bronx,10460,Final
01/22/2016,Bronx,10473,Temporary
04/19/2016,Bronx,10473,Temporary
07/15/2016,Bronx,10473,Temporary
08/19/2016,Bronx,10473,Final
02/02/2016,Bronx,10473,Temporary
04/27/2016,Bronx,10473,Temporary
07/22/2016,Bronx,10473,Temporary
08/24/2016,Bronx,10473,Final
02/19/2016,Bronx,10473,Temporary
05/13/2016,Bronx,10473,Temporary
08/24/2016,Bronx,10473,Final
02/02/2016,Bronx,10473,Temporary
04/27/2016,Bronx,10473,Temporary
07/22/2016,Bronx,10473,Temporary
08/24/2016,Bronx,10473,Final
02/08/2016,Bronx,10473,Temporary
05/09/2016,Bronx,10473,Temporary
09/01/2016,Bronx,10473,Final
02/08/2016,Bronx,10473,Temporary
05/09/2016,Bronx,10473,Temporary
08/24/2016,Bronx,10473,Final
01/19/2016,Bronx,10467,Final
02/08/2016,Bronx,10473,Temporary
05/09/2016,Bronx,10473,Temporary
08/24/2016,Bronx,10473,Final
02/01/2016,Bronx,10462,Temporary
05/11/2016,Bronx,10462,Temporary
08/02/2016,Bronx,10462,Temporary
09/29/2016,Bronx,10462,Temporary
12/13/2016,Bronx,10461,Temporary
03/18/2016,Bronx,10461,Temporary
06/14/2016,Bronx,10461,Temporary
09/14/2016,Bronx,10461,Temporary
01/22/2016,Bronx,10460,Temporary
04/18/2016,Bronx,10460,Final
08/10/2016,Bronx,10469,Final
06/01/2016,Bronx,10466,Temporary
08/24/2016,Bronx,10466,Temporary
10/26/2016,Bronx,10463,Temporary
03/14/2016,Bronx,10463,Temporary
05/06/2016,Bronx,10463,Temporary
07/07/2016,Bronx,10463,Temporary
08/31/2016,Bronx,10463,Temporary
12/08/2016,Bronx,10451,Temporary
08/26/2016,Bronx,10451,Temporary
09/12/2016,Bronx,10451,Temporary
10/12/2016,Bronx,10456,Temporary
03/14/2016,Bronx,10456,Temporary
06/22/2016,Bronx,10456,Temporary
01/21/2016,Bronx,10457,Temporary
05/18/2016,Bronx,10457,Final
01/14/2016,Bronx,10469,Temporary
03/31/2016,Bronx,10469,Temporary
10/21/2016,Bronx,10475,Temporary
02/11/2016,Bronx,10475,Temporary
02/29/2016,Bronx,10475,Temporary
06/08/2016,Bronx,10475,Temporary
07/20/2016,Bronx,10475,Temporary
10/17/2016,Bronx,10465,Temporary
02/12/2016,Bronx,10457,Final
05/11/2016,Bronx,10465,Temporary
10/17/2016,Bronx,10465,Temporary
05/11/2016,Bronx,10465,Temporary
11/25/2016,Bronx,10469,Temporary
03/02/2016,Bronx,10469,Temporary
05/17/2016,Bronx,10469,Temporary
08/15/2016,Bronx,10469,Temporary
11/03/2016,Bronx,10461,Temporary
02/22/2016,Bronx,10461,Temporary
05/16/2016,Bronx,10461,Temporary
08/10/2016,Bronx,10461,Temporary
06/22/2016,Bronx,10463,Final
12/29/2016,Bronx,10461,Final
12/13/2016,Bronx,10454,Final
09/26/2016,Bronx,10454,Temporary
02/09/2016,Bronx,10459,Temporary
11/04/2016,Bronx,10452,Temporary
08/10/2016,Bronx,10452,Temporary
12/13/2016,Bronx,10456,Temporary
02/05/2016,Bronx,10455,Temporary
05/11/2016,Bronx,10455,Temporary
08/30/2016,Bronx,10455,Final
09/14/2016,Bronx,10462,Final
02/16/2016,Bronx,10463,Temporary
05/02/2016,Bronx,10463,Temporary
12/28/2016,Bronx,10451,Temporary
01/28/2016,Bronx,10451,Temporary
05/26/2016,Bronx,10451,Temporary
07/06/2016,Bronx,10451,Temporary
09/29/2016,Bronx,10451,Temporary
10/24/2016,Bronx,10451,Temporary
01/27/2016,Bronx,10451,Temporary
04/27/2016,Bronx,10451,Temporary
07/26/2016,Bronx,10451,Temporary
11/16/2016,Bronx,10460,Final
02/29/2016,Bronx,10460,Temporary
05/26/2016,Bronx,10460,Temporary
08/23/2016,Bronx,10460,Temporary
11/28/2016,Bronx,10475,Temporary
02/24/2016,Bronx,10475,Temporary
06/01/2016,Bronx,10475,Temporary
08/23/2016,Bronx,10475,Temporary
02/26/2016,Bronx,10456,Final
01/21/2016,Bronx,10455,Temporary
12/22/2016,Bronx,10455,Temporary
04/15/2016,Bronx,10455,Temporary
04/29/2016,Bronx,10455,Temporary
07/07/2016,Bronx,10455,Temporary
09/27/2016,Bronx,10455,Temporary
11/17/2016,Bronx,10467,Temporary
01/21/2016,Bronx,10467,Temporary
04/21/2016,Bronx,10467,Temporary
07/27/2016,Bronx,10467,Temporary
07/07/2016,Bronx,10461,Final
12/28/2016,Bronx,10455,Temporary
05/12/2016,Bronx,10460,Final
12/13/2016,Bronx,10473,Temporary
02/09/2016,Bronx,10473,Temporary
05/09/2016,Bronx,10473,Temporary
08/09/2016,Bronx,10473,Temporary
09/22/2016,Bronx,10473,Temporary
10/04/2016,Bronx,10461,Temporary
12/27/2016,Bronx,10461,Temporary
03/08/2016,Bronx,10461,Temporary
06/07/2016,Bronx,10461,Temporary
10/24/2016,Bronx,10466,Final
12/09/2016,Bronx,10462,Temporary
02/16/2016,Bronx,10462,Temporary
05/13/2016,Bronx,10462,Temporary
08/24/2016,Bronx,10462,Temporary
12/07/2016,Bronx,10453,Temporary
04/06/2016,Bronx,10458,Temporary
06/30/2016,Bronx,10458,Temporary
07/15/2016,Bronx,10458,Final
12/23/2016,Bronx,10455,Temporary
02/10/2016,Bronx,10471,Temporary
04/20/2016,Bronx,10471,Final
02/10/2016,Bronx,10471,Temporary
04/20/2016,Bronx,10471,Final
04/26/2016,Bronx,10461,Temporary
02/29/2016,Bronx,10467,Temporary
03/01/2016,Bronx,10465,Final
10/19/2016,Bronx,10452,Temporary
01/11/2016,Bronx,10452,Temporary
04/18/2016,Bronx,10452,Temporary
08/02/2016,Bronx,10452,Temporary
03/01/2016,Bronx,10465,Final
11/18/2016,Bronx,10456,Temporary
02/24/2016,Bronx,10456,Temporary
01/12/2016,Bronx,10452,Temporary
04/12/2016,Bronx,10452,Temporary
09/09/2016,Bronx,10452,Temporary
12/06/2016,Bronx,10474,Temporary
01/29/2016,Bronx,10466,Final
02/01/2016,Bronx,10466,Final
10/24/2016,Bronx,10452,Final
02/02/2016,Bronx,10452,Temporary
04/29/2016,Bronx,10452,Temporary
07/27/2016,Bronx,10452,Temporary
09/22/2016,Bronx,10467,Final
06/21/2016,Bronx,10469,Final
12/27/2016,Bronx,10468,Temporary
02/08/2016,Bronx,10468,Temporary
08/16/2016,Bronx,10456,Temporary
06/24/2016,Bronx,10465,Final
11/17/2016,Bronx,11370,Final
02/24/2016,Bronx,11370,Temporary
05/20/2016,Bronx,11370,Temporary
08/03/2016,Bronx,11370,Temporary
12/21/2016,Bronx,10465,Temporary
03/24/2016,Bronx,10465,Temporary
06/20/2016,Bronx,10465,Temporary
07/07/2016,Bronx,10475,Temporary
09/22/2016,Bronx,10465,Temporary
10/05/2016,Bronx,10475,Temporary
12/13/2016,Bronx,10475,Temporary
01/27/2016,Bronx,10475,Temporary
04/22/2016,Bronx,10475,Temporary
02/12/2016,Bronx,10456,Temporary
05/27/2016,Bronx,10456,Temporary
08/23/2016,Bronx,10456,Final
12/05/2016,Bronx,10453,Temporary
